2026/01/16 16:42:13 [error] 33974#33974: *9618 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.208, server: mscinemas.billvoize.in, request: "GET /admin/pages?_rsc=1r66z HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/pages?_rsc=1r66z", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:13 [error] 33974#33974: *9615 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.208, server: mscinemas.billvoize.in, request: "GET /admin/banners?_rsc=1r66z HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/banners?_rsc=1r66z", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:13 [error] 33974#33974: *9608 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/about?_rsc=1r66z HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/about?_rsc=1r66z", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:13 [error] 33974#33974: *9614 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/admin/about HTTP/1.1", upstream: "http://127.0.0.1:3000/api/admin/about", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:13 [error] 33977#33977: *9599 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/half-way-bookings?_rsc=1r66z HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/half-way-bookings?_rsc=1r66z", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:13 [error] 33977#33977: *9595 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/dashboard?_rsc=1r66z HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/dashboard?_rsc=1r66z", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:13 [error] 33974#33974: *9612 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.208, server: mscinemas.billvoize.in, request: "GET /admin/orders?_rsc=1r66z HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/orders?_rsc=1r66z", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/dashboard"
2026/01/16 16:42:15 [error] 33974#33974: *9614 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FWebSettings%2FGetMaintenanceModeAndAppVersion%2F1 HTTP/1.1", upstream: "http://127.0.0.1:3000/api/proxy?endpoint=%2FWebSettings%2FGetMaintenanceModeAndAppVersion%2F1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33977#33977: *9599 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/profile?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/profile?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33977#33977: *9595 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/pages?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/pages?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
